Entity,Code,Date,Total confirmed cases ,,,,,
Angola,AGO,20-Apr-20,24,,,,,
Angola,AGO,21-Apr-20,24,,,,,
Angola,AGO,22-Apr-20,24,,,,,
Angola,AGO,23-Apr-20,24,,,,,
Angola,AGO,24-Apr-20,25,,,,,
Angola,AGO,25-Apr-20,25,,,,,
Angola,AGO,26-Apr-20,25,,,,,
Angola,AGO,27-Apr-20,26,,,,,
Angola,AGO,28-Apr-20,27,,,,,
Angola,AGO,29-Apr-20,27,,,,,
Anguilla,AIA,27-Mar-20,2,,,,,
Anguilla,AIA,28-Mar-20,2,,,,,
Anguilla,AIA,29-Mar-20,2,,,,,
Anguilla,AIA,30-Mar-20,2,,,,,
Anguilla,AIA,31-Mar-20,2,,,,,
Anguilla,AIA,1-Apr-20,2,,,,,
Anguilla,AIA,2-Apr-20,2,,,,,
Anguilla,AIA,3-Apr-20,3,,,,,
Anguilla,AIA,4-Apr-20,3,,,,,
Anguilla,AIA,5-Apr-20,3,,,,,
Anguilla,AIA,6-Apr-20,3,,,,,
Anguilla,AIA,7-Apr-20,3,,,,,
Anguilla,AIA,8-Apr-20,3,,,,,
Anguilla,AIA,9-Apr-20,3,,,,,
Anguilla,AIA,10-Apr-20,3,,,,,
Anguilla,AIA,11-Apr-20,3,,,,,
Anguilla,AIA,12-Apr-20,3,,,,,
Anguilla,AIA,13-Apr-20,3,,,,,
Anguilla,AIA,14-Apr-20,3,,,,,
Anguilla,AIA,15-Apr-20,3,,,,,
Anguilla,AIA,16-Apr-20,3,,,,,
Anguilla,AIA,17-Apr-20,3,,,,,
Anguilla,AIA,18-Apr-20,3,,,,,
Anguilla,AIA,19-Apr-20,3,,,,,
Anguilla,AIA,20-Apr-20,3,,,,,
Anguilla,AIA,21-Apr-20,3,,,,,
Anguilla,AIA,22-Apr-20,3,,,,,
Anguilla,AIA,23-Apr-20,3,,,,,
Anguilla,AIA,24-Apr-20,3,,,,,
Anguilla,AIA,25-Apr-20,3,,,,,
Anguilla,AIA,26-Apr-20,3,,,,,
Anguilla,AIA,27-Apr-20,3,,,,,
Anguilla,AIA,28-Apr-20,3,,,,,
Anguilla,AIA,29-Apr-20,3,,,,,
Antigua and Barbuda,ATG,15-Mar-20,1,,,,,
Antigua and Barbuda,ATG,21-Mar-20,1,,,,,
Antigua and Barbuda,ATG,22-Mar-20,1,,,,,
Antigua and Barbuda,ATG,23-Mar-20,1,,,,,
Antigua and Barbuda,ATG,24-Mar-20,1,,,,,
Antigua and Barbuda,ATG,25-Mar-20,3,,,,,
Antigua and Barbuda,ATG,26-Mar-20,3,,,,,
Antigua and Barbuda,ATG,27-Mar-20,7,,,,,
Antigua and Barbuda,ATG,28-Mar-20,7,,,,,
Antigua and Barbuda,ATG,29-Mar-20,7,,,,,
Antigua and Barbuda,ATG,30-Mar-20,7,,,,,
Antigua and Barbuda,ATG,31-Mar-20,7,,,,,
Antigua and Barbuda,ATG,1-Apr-20,7,,,,,
Antigua and Barbuda,ATG,2-Apr-20,7,,,,,
Antigua and Barbuda,ATG,3-Apr-20,9,,,,,
Antigua and Barbuda,ATG,4-Apr-20,15,,,,,
Antigua and Barbuda,ATG,5-Apr-20,15,,,,,
Antigua and Barbuda,ATG,6-Apr-20,15,,,,,
Antigua and Barbuda,ATG,7-Apr-20,15,,,,,
Antigua and Barbuda,ATG,8-Apr-20,15,,,,,
Antigua and Barbuda,ATG,9-Apr-20,15,,,,,
Antigua and Barbuda,ATG,10-Apr-20,19,,,,,
Antigua and Barbuda,ATG,11-Apr-20,21,,,,,
Antigua and Barbuda,ATG,12-Apr-20,21,,,,,
Antigua and Barbuda,ATG,13-Apr-20,21,,,,,
Antigua and Barbuda,ATG,14-Apr-20,23,,,,,
Antigua and Barbuda,ATG,15-Apr-20,23,,,,,
Antigua and Barbuda,ATG,16-Apr-20,23,,,,,
Antigua and Barbuda,ATG,17-Apr-20,23,,,,,
Antigua and Barbuda,ATG,18-Apr-20,23,,,,,
Antigua and Barbuda,ATG,19-Apr-20,23,,,,,
Antigua and Barbuda,ATG,20-Apr-20,23,,,,,
Antigua and Barbuda,ATG,21-Apr-20,23,,,,,
Antigua and Barbuda,ATG,22-Apr-20,24,,,,,
Antigua and Barbuda,ATG,23-Apr-20,24,,,,,
Antigua and Barbuda,ATG,24-Apr-20,24,,,,,
Antigua and Barbuda,ATG,25-Apr-20,24,,,,,
Antigua and Barbuda,ATG,26-Apr-20,24,,,,,
Antigua and Barbuda,ATG,27-Apr-20,24,,,,,
Antigua and Barbuda,ATG,28-Apr-20,24,,,,,
Antigua and Barbuda,ATG,29-Apr-20,24,,,,,
Argentina,ARG,4-Mar-20,1,,,,,
Argentina,ARG,6-Mar-20,2,,,,,
Argentina,ARG,7-Mar-20,8,,,,,
Argentina,ARG,8-Mar-20,9,,,,,
Argentina,ARG,9-Mar-20,12,,,,,
Argentina,ARG,11-Mar-20,19,,,,,
Argentina,ARG,13-Mar-20,31,,,,,
Argentina,ARG,14-Mar-20,34,,,,,
Argentina,ARG,15-Mar-20,45,,,,,
Argentina,ARG,16-Mar-20,56,,,,,
Argentina,ARG,17-Mar-20,65,,,,,
Argentina,ARG,18-Mar-20,79,,,,,
Argentina,ARG,19-Mar-20,97,,,,,
Argentina,ARG,20-Mar-20,128,,,,,
Argentina,ARG,21-Mar-20,158,,,,,
Argentina,ARG,22-Mar-20,225,,,,,
Argentina,ARG,23-Mar-20,266,,,,,
Argentina,ARG,24-Mar-20,301,,,,,
Argentina,ARG,25-Mar-20,387,,,,,
Argentina,ARG,26-Mar-20,502,,,,,
Argentina,ARG,27-Mar-20,589,,,,,
Argentina,ARG,28-Mar-20,690,,,,,
Argentina,ARG,29-Mar-20,745,,,,,
Argentina,ARG,30-Mar-20,820,,,,,
Argentina,ARG,31-Mar-20,966,,,,,
Argentina,ARG,1-Apr-20,966,,,,,
Argentina,ARG,2-Apr-20,1133,,,,,
Argentina,ARG,3-Apr-20,1133,,,,,
Argentina,ARG,4-Apr-20,1265,,,,,
Argentina,ARG,5-Apr-20,1451,,,,,
Argentina,ARG,6-Apr-20,1554,,,,,
Argentina,ARG,7-Apr-20,1628,,,,,
Argentina,ARG,8-Apr-20,1715,,,,,
Argentina,ARG,9-Apr-20,1795,,,,,
Argentina,ARG,10-Apr-20,1894,,,,,
Argentina,ARG,11-Apr-20,1975,,,,,
Argentina,ARG,12-Apr-20,2137,,,,,
Argentina,ARG,13-Apr-20,2203,,,,,
Argentina,ARG,14-Apr-20,2272,,,,,
Argentina,ARG,15-Apr-20,2432,,,,,
Argentina,ARG,16-Apr-20,2432,,,,,
Argentina,ARG,17-Apr-20,2560,,,,,
Argentina,ARG,18-Apr-20,2658,,,,,
Argentina,ARG,19-Apr-20,2828,,,,,
Argentina,ARG,20-Apr-20,2930,,,,,
Argentina,ARG,21-Apr-20,3020,,,,,
Argentina,ARG,22-Apr-20,3132,,,,,
Argentina,ARG,23-Apr-20,3276,,,,,
Argentina,ARG,24-Apr-20,3423,,,,,
Argentina,ARG,25-Apr-20,3423,,,,,
Argentina,ARG,26-Apr-20,3767,,,,,
Argentina,ARG,27-Apr-20,3767,,,,,
Argentina,ARG,28-Apr-20,3990,,,,,
Argentina,ARG,29-Apr-20,4114,,,,,
Armenia,ARM,1-Mar-20,1,,,,,
Armenia,ARM,2-Mar-20,1,,,,,
Armenia,ARM,12-Mar-20,4,,,,,
Armenia,ARM,13-Mar-20,6,,,,,
Armenia,ARM,14-Mar-20,13,,,,,
Armenia,ARM,15-Mar-20,20,,,,,
Armenia,ARM,16-Mar-20,30,,,,,
Armenia,ARM,17-Mar-20,52,,,,,
Armenia,ARM,18-Mar-20,78,,,,,
Armenia,ARM,19-Mar-20,115,,,,,
Armenia,ARM,20-Mar-20,122,,,,,
Armenia,ARM,21-Mar-20,136,,,,,
Armenia,ARM,22-Mar-20,160,,,,,
Armenia,ARM,23-Mar-20,190,,,,,
Armenia,ARM,24-Mar-20,194,,,,,
Armenia,ARM,25-Mar-20,265,,,,,
Armenia,ARM,26-Mar-20,290,,,,,
Armenia,ARM,27-Mar-20,329,,,,,
Armenia,ARM,28-Mar-20,372,,,,,
Armenia,ARM,29-Mar-20,424,,,,,
Armenia,ARM,30-Mar-20,424,,,,,
Armenia,ARM,31-Mar-20,482,,,,,
Armenia,ARM,1-Apr-20,532,,,,,
Armenia,ARM,2-Apr-20,571,,,,,
Armenia,ARM,3-Apr-20,663,,,,,
Armenia,ARM,4-Apr-20,736,,,,,
Armenia,ARM,5-Apr-20,770,,,,,
Armenia,ARM,6-Apr-20,822,,,,,
Armenia,ARM,7-Apr-20,833,,,,,
Armenia,ARM,8-Apr-20,853,,,,,
Armenia,ARM,9-Apr-20,881,,,,,
Armenia,ARM,10-Apr-20,921,,,,,
Armenia,ARM,11-Apr-20,937,,,,,
Armenia,ARM,12-Apr-20,967,,,,,
Armenia,ARM,13-Apr-20,1013,,,,,
Armenia,ARM,14-Apr-20,1039,,,,,
Armenia,ARM,15-Apr-20,1111,,,,,
Armenia,ARM,16-Apr-20,1159,,,,,
Armenia,ARM,17-Apr-20,1201,,,,,
Armenia,ARM,18-Apr-20,1248,,,,,
Armenia,ARM,19-Apr-20,1291,,,,,
Armenia,ARM,20-Apr-20,1339,,,,,
Armenia,ARM,21-Apr-20,1401,,,,,
Armenia,ARM,22-Apr-20,1473,,,,,
Armenia,ARM,23-Apr-20,1523,,,,,
Armenia,ARM,24-Apr-20,1596,,,,,
Armenia,ARM,25-Apr-20,1677,,,,,
Armenia,ARM,26-Apr-20,1746,,,,,
Armenia,ARM,27-Apr-20,1808,,,,,
Armenia,ARM,28-Apr-20,1867,,,,,
Armenia,ARM,29-Apr-20,1932,,,,,
Aruba,ABW,13-Mar-20,2,,,,,
Aruba,ABW,20-Mar-20,4,,,,,
Aruba,ABW,24-Mar-20,12,,,,,
Aruba,ABW,25-Mar-20,17,,,,,
Aruba,ABW,26-Mar-20,19,,,,,
Aruba,ABW,27-Mar-20,28,,,,,
Aruba,ABW,28-Mar-20,28,,,,,
Aruba,ABW,29-Mar-20,28,,,,,
Aruba,ABW,30-Mar-20,50,,,,,
Aruba,ABW,1-Apr-20,55,,,,,
Aruba,ABW,2-Apr-20,55,,,,,
Aruba,ABW,3-Apr-20,60,,,,,
Aruba,ABW,4-Apr-20,62,,,,,
Aruba,ABW,5-Apr-20,64,,,,,
Aruba,ABW,6-Apr-20,64,,,,,
Aruba,ABW,7-Apr-20,71,,,,,
Aruba,ABW,8-Apr-20,74,,,,,
Aruba,ABW,9-Apr-20,77,,,,,
Aruba,ABW,10-Apr-20,82,,,,,
Aruba,ABW,11-Apr-20,86,,,,,
Aruba,ABW,12-Apr-20,92,,,,,
Aruba,ABW,13-Apr-20,92,,,,,
Aruba,ABW,14-Apr-20,92,,,,,
Aruba,ABW,15-Apr-20,92,,,,,
Aruba,ABW,16-Apr-20,93,,,,,
Aruba,ABW,17-Apr-20,95,,,,,
Aruba,ABW,18-Apr-20,96,,,,,
Aruba,ABW,19-Apr-20,96,,,,,
Aruba,ABW,20-Apr-20,97,,,,,
Aruba,ABW,21-Apr-20,97,,,,,
Aruba,ABW,22-Apr-20,97,,,,,
Aruba,ABW,23-Apr-20,100,,,,,
Aruba,ABW,24-Apr-20,100,,,,,
Aruba,ABW,25-Apr-20,100,,,,,
Aruba,ABW,26-Apr-20,100,,,,,
Aruba,ABW,27-Apr-20,100,,,,,
Aruba,ABW,28-Apr-20,100,,,,,
Aruba,ABW,29-Apr-20,100,,,,,
Asia,,31-Dec-19,27,,,,,
Asia,,1-Jan-20,27,,,,,
Asia,,2-Jan-20,27,,,,,
Asia,,3-Jan-20,44,,,,,
Asia,,4-Jan-20,44,,,,,
Asia,,5-Jan-20,59,,,,,
Asia,,6-Jan-20,59,,,,,
Asia,,7-Jan-20,59,,,,,
Asia,,8-Jan-20,59,,,,,
Asia,,9-Jan-20,59,,,,,
Asia,,10-Jan-20,59,,,,,
Asia,,11-Jan-20,59,,,,,
Asia,,12-Jan-20,59,,,,,
Asia,,13-Jan-20,60,,,,,
Asia,,14-Jan-20,60,,,,,
Asia,,15-Jan-20,61,,,,,
Asia,,16-Jan-20,61,,,,,
Asia,,17-Jan-20,66,,,,,
Asia,,18-Jan-20,83,,,,,
Asia,,19-Jan-20,219,,,,,
Asia,,20-Jan-20,239,,,,,
Asia,,21-Jan-20,391,,,,,
Asia,,22-Jan-20,533,,,,,
Asia,,23-Jan-20,630,,,,,
Asia,,24-Jan-20,896,,,,,
Asia,,25-Jan-20,1344,,,,,
Asia,,26-Jan-20,2013,,,,,
Asia,,27-Jan-20,2807,,,,,
Asia,,28-Jan-20,4572,,,,,
Asia,,29-Jan-20,6047,,,,,
Asia,,30-Jan-20,7799,,,,,
Asia,,31-Jan-20,9793,,,,,
Asia,,1-Feb-20,11903,,,,,
Asia,,2-Feb-20,14507,,,,,
Asia,,3-Feb-20,17321,,,,,
Asia,,4-Feb-20,20561,,,,,
Asia,,5-Feb-20,24456,,,,,
Asia,,6-Feb-20,28195,,,,,
Asia,,7-Feb-20,31367,,,,,
Asia,,8-Feb-20,34800,,,,,
Asia,,9-Feb-20,37418,,,,,
Asia,,10-Feb-20,40399,,,,,
Asia,,11-Feb-20,42894,,,,,
Asia,,12-Feb-20,44925,,,,,
Asia,,13-Feb-20,60074,,,,,
Asia,,14-Feb-20,64240,,,,,
Asia,,15-Feb-20,66798,,,,,
Asia,,16-Feb-20,68826,,,,,
Asia,,17-Feb-20,70892,,,,,
Asia,,18-Feb-20,72788,,,,,
Asia,,19-Feb-20,74564,,,,,
Asia,,20-Feb-20,75017,,,,,
Asia,,21-Feb-20,75996,,,,,
Asia,,22-Feb-20,77044,,,,,
Asia,,23-Feb-20,77989,,,,,
Asia,,24-Feb-20,78402,,,,,
Asia,,25-Feb-20,79077,,,,,
Asia,,26-Feb-20,79833,,,,,
Asia,,27-Feb-20,80819,,,,,
Asia,,28-Feb-20,81739,,,,,
Asia,,29-Feb-20,83264,,,,,
Asia,,1-Mar-20,84669,,,,,
Asia,,2-Mar-20,85997,,,,,
Asia,,3-Mar-20,87270,,,,,
Asia,,4-Mar-20,88784,,,,,
Asia,,5-Mar-20,90037,,,,,
Asia,,6-Mar-20,91394,,,,,
Asia,,7-Mar-20,93356,,,,,
Asia,,8-Mar-20,94981,,,,,
Asia,,9-Mar-20,96146,,,,,
Asia,,10-Mar-20,97061,,,,,
Asia,,11-Mar-20,98406,,,,,
Asia,,12-Mar-20,100036,,,,,
Asia,,13-Mar-20,101409,,,,,
Asia,,14-Mar-20,103234,,,,,
Asia,,15-Mar-20,105037,,,,,
Asia,,16-Mar-20,106980,,,,,
Asia,,17-Mar-20,108803,,,,,
Asia,,18-Mar-20,110755,,,,,
Asia,,19-Mar-20,112856,,,,,
Asia,,20-Mar-20,115261,,,,,
Asia,,21-Mar-20,117800,,,,,
Asia,,22-Mar-20,120779,,,,,
Asia,,23-Mar-20,123517,,,,,
Asia,,24-Mar-20,126731,,,,,
Asia,,25-Mar-20,130858,,,,,
Asia,,26-Mar-20,135475,,,,,
Asia,,27-Mar-20,140861,,,,,
Asia,,28-Mar-20,147902,,,,,
Asia,,29-Mar-20,155277,,,,,
Asia,,30-Mar-20,162385,,,,,
Asia,,31-Mar-20,169987,,,,,
Asia,,1-Apr-20,177780,,,,,
Asia,,2-Apr-20,186209,,,,,
Asia,,3-Apr-20,195084,,,,,
Asia,,4-Apr-20,201389,,,,,
Asia,,5-Apr-20,213720,,,,,
Asia,,6-Apr-20,223929,,,,,
Asia,,7-Apr-20,233297,,,,,
Asia,,8-Apr-20,242914,,,,,
Asia,,9-Apr-20,252440,,,,,
Asia,,10-Apr-20,262616,,,,,
Asia,,11-Apr-20,273666,,,,,
Asia,,12-Apr-20,286750,,,,,
Asia,,13-Apr-20,298271,,,,,
Asia,,14-Apr-20,310031,,,,,
Asia,,15-Apr-20,321265,,,,,
Asia,,16-Apr-20,332682,,,,,
Asia,,17-Apr-20,345672,,,,,
Asia,,18-Apr-20,357499,,,,,
Asia,,19-Apr-20,369797,,,,,
Asia,,20-Apr-20,382108,,,,,
Asia,,21-Apr-20,396301,,,,,
Asia,,22-Apr-20,409588,,,,,
Asia,,23-Apr-20,421072,,,,,
Asia,,24-Apr-20,434605,,,,,
Asia,,25-Apr-20,446824,,,,,
Asia,,26-Apr-20,460167,,,,,
Asia,,27-Apr-20,471609,,,,,
Asia,,28-Apr-20,482709,,,,,
Asia,,29-Apr-20,494412,,,,,
Asia excl. China,,13-Jan-20,1,,,,,
Asia excl. China,,14-Jan-20,1,,,,,
Asia excl. China,,15-Jan-20,2,,,,,
Asia excl. China,,16-Jan-20,2,,,,,
Asia excl. China,,17-Jan-20,3,,,,,
Asia excl. China,,18-Jan-20,3,,,,,
Asia excl. China,,19-Jan-20,3,,,,,
Asia excl. China,,20-Jan-20,4,,,,,
Asia excl. China,,21-Jan-20,5,,,,,
Asia excl. China,,22-Jan-20,7,,,,,
Asia excl. China,,23-Jan-20,7,,,,,
Asia excl. China,,24-Jan-20,14,,,,,
Asia excl. China,,25-Jan-20,21,,,,,
Asia excl. China,,26-Jan-20,25,,,,,
Asia excl. China,,27-Jan-20,32,,,,,
Asia excl. China,,28-Jan-20,44,,,,,
Asia excl. China,,29-Jan-20,53,,,,,
Asia excl. China,,30-Jan-20,65,,,,,
Asia excl. China,,31-Jan-20,79,,,,,
Asia excl. China,,1-Feb-20,94,,,,,
Asia excl. China,,2-Feb-20,108,,,,,
Asia excl. China,,3-Feb-20,110,,,,,
Asia excl. China,,4-Feb-20,113,,,,,
Asia excl. China,,5-Feb-20,136,,,,,
Asia excl. China,,6-Feb-20,148,,,,,
Asia excl. China,,7-Feb-20,160,,,,,
Asia excl. China,,8-Feb-20,175,,,,,
Asia excl. China,,9-Feb-20,186,,,,,
Asia excl. China,,10-Feb-20,193,,,,,
Asia excl. China,,11-Feb-20,198,,,,,
Asia excl. China,,12-Feb-20,201,,,,,
Asia excl. China,,13-Feb-20,209,,,,,
Asia excl. China,,14-Feb-20,219,,,,,
Asia excl. China,,15-Feb-20,239,,,,,
Asia excl. China,,16-Feb-20,260,,,,,
Asia excl. China,,17-Feb-20,274,,,,,
Asia excl. China,,18-Feb-20,280,,,,,
Asia excl. China,,19-Feb-20,306,,,,,
Asia excl. China,,20-Feb-20,365,,,,,
Asia excl. China,,21-Feb-20,453,,,,,
Asia excl. China,,22-Feb-20,675,,,,,
Asia excl. China,,23-Feb-20,973,,,,,
Asia excl. China,,24-Feb-20,1168,,,,,
Asia excl. China,,25-Feb-20,1328,,,,,
Asia excl. China,,26-Feb-20,1674,,,,,
Asia excl. China,,27-Feb-20,2221,,,,,
Asia excl. China,,28-Feb-20,2812,,,,,
Asia excl. China,,29-Feb-20,3909,,,,,
Asia excl. China,,1-Mar-20,4740,,,,,
Asia excl. China,,2-Mar-20,5863,,,,,
Asia excl. China,,3-Mar-20,7009,,,,,
Asia excl. China,,4-Mar-20,8404,,,,,
Asia excl. China,,5-Mar-20,9540,,,,,
Asia excl. China,,6-Mar-20,10727,,,,,
Asia excl. China,,7-Mar-20,12588,,,,,
Asia excl. China,,8-Mar-20,14167,,,,,
Asia excl. China,,9-Mar-20,15287,,,,,
Asia excl. China,,10-Mar-20,16182,,,,,
Asia excl. China,,11-Mar-20,17498,,,,,
Asia excl. China,,12-Mar-20,19104,,,,,
Asia excl. China,,13-Mar-20,20455,,,,,
Asia excl. China,,14-Mar-20,22261,,,,,
Asia excl. China,,15-Mar-20,24042,,,,,
Asia excl. China,,16-Mar-20,25960,,,,,
Asia excl. China,,17-Mar-20,27740,,,,,
Asia excl. China,,18-Mar-20,29669,,,,,
Asia excl. China,,19-Mar-20,31726,,,,,
Asia excl. China,,20-Mar-20,34032,,,,,
Asia excl. China,,21-Mar-20,36519,,,,,
Asia excl. China,,22-Mar-20,39433,,,,,
Asia excl. China,,23-Mar-20,42033,,,,,
Asia excl. China,,24-Mar-20,45178,,,,,
Asia excl. China,,25-Mar-20,49227,,,,,
Asia excl. China,,26-Mar-20,53742,,,,,
Asia excl. China,,27-Mar-20,59034,,,,,
Asia excl. China,,28-Mar-20,65956,,,,,
Asia excl. China,,29-Mar-20,73218,,,,,
Asia excl. China,,30-Mar-20,80228,,,,,
Asia excl. China,,31-Mar-20,87746,,,,,
Asia excl. China,,1-Apr-20,95485,,,,,
Asia excl. China,,2-Apr-20,103814,,,,,
Asia excl. China,,3-Apr-20,112619,,,,,
Asia excl. China,,4-Apr-20,118862,,,,,
Asia excl. China,,5-Apr-20,131145,,,,,
Asia excl. China,,6-Apr-20,141287,,,,,
Asia excl. China,,7-Apr-20,150599,,,,,
Asia excl. China,,8-Apr-20,160130,,,,,
Asia excl. China,,9-Apr-20,169570,,,,,
Asia excl. China,,10-Apr-20,179691,,,,,
Asia excl. China,,11-Apr-20,190662,,,,,
Asia excl. China,,12-Apr-20,203653,,,,,
Asia excl. China,,13-Apr-20,215062,,,,,
Asia excl. China,,14-Apr-20,226728,,,,,
Asia excl. China,,15-Apr-20,237913,,,,,
Asia excl. China,,16-Apr-20,249280,,,,,
Asia excl. China,,17-Apr-20,261918,,,,,
Asia excl. China,,18-Apr-20,273714,,,,,
Asia excl. China,,19-Apr-20,285994,,,,,
Asia excl. China,,20-Apr-20,298291,,,,,
Asia excl. China,,21-Apr-20,312452,,,,,
Asia excl. China,,22-Apr-20,325724,,,,,
Asia excl. China,,23-Apr-20,337196,,,,,
Asia excl. China,,24-Apr-20,350721,,,,,
Asia excl. China,,25-Apr-20,362925,,,,,
Asia excl. China,,26-Apr-20,376258,,,,,
Asia excl. China,,27-Apr-20,387697,,,,,
Asia excl. China,,28-Apr-20,398771,,,,,
Asia excl. China,,29-Apr-20,410472,,,,,
Australia,AUS,25-Jan-20,1,,,,,
Australia,AUS,26-Jan-20,4,,,,,
Australia,AUS,27-Jan-20,4,,,,,
Australia,AUS,28-Jan-20,4,,,,,
Australia,AUS,29-Jan-20,4,,,,,
Australia,AUS,30-Jan-20,6,,,,,
Australia,AUS,31-Jan-20,7,,,,,
Australia,AUS,1-Feb-20,9,,,,,
Australia,AUS,2-Feb-20,11,,,,,
Australia,AUS,3-Feb-20,11,,,,,
Australia,AUS,4-Feb-20,11,,,,,
Australia,AUS,5-Feb-20,12,,,,,
Australia,AUS,6-Feb-20,13,,,,,
Australia,AUS,7-Feb-20,14,,,,,
Australia,AUS,8-Feb-20,14,,,,,
Australia,AUS,9-Feb-20,14,,,,,
Australia,AUS,10-Feb-20,14,,,,,
Australia,AUS,11-Feb-20,14,,,,,
Australia,AUS,12-Feb-20,14,,,,,
Australia,AUS,13-Feb-20,14,,,,,
Australia,AUS,14-Feb-20,15,,,,,
Australia,AUS,15-Feb-20,15,,,,,
Australia,AUS,16-Feb-20,15,,,,,
Australia,AUS,17-Feb-20,15,,,,,
Australia,AUS,18-Feb-20,15,,,,,
Australia,AUS,19-Feb-20,15,,,,,
Australia,AUS,20-Feb-20,15,,,,,
Australia,AUS,21-Feb-20,17,,,,,
Australia,AUS,22-Feb-20,21,,,,,
Australia,AUS,23-Feb-20,22,,,,,
Australia,AUS,24-Feb-20,22,,,,,
Australia,AUS,25-Feb-20,22,,,,,
Australia,AUS,26-Feb-20,22,,,,,
Australia,AUS,27-Feb-20,23,,,,,
Australia,AUS,28-Feb-20,23,,,,,
Australia,AUS,29-Feb-20,25,,,,,
Australia,AUS,1-Mar-20,26,,,,,
Australia,AUS,2-Mar-20,29,,,,,
Australia,AUS,3-Mar-20,33,,,,,
Australia,AUS,4-Mar-20,41,,,,,
Australia,AUS,5-Mar-20,52,,,,,
Australia,AUS,6-Mar-20,59,,,,,
Australia,AUS,7-Mar-20,63,,,,,
Australia,AUS,8-Mar-20,74,,,,,
Australia,AUS,9-Mar-20,80,,,,,
Australia,AUS,10-Mar-20,100,,,,,
Australia,AUS,11-Mar-20,112,,,,,
Australia,AUS,12-Mar-20,126,,,,,
Australia,AUS,13-Mar-20,156,,,,,
Australia,AUS,14-Mar-20,197,,,,,
Australia,AUS,15-Mar-20,249,,,,,
Australia,AUS,16-Mar-20,298,,,,,
Australia,AUS,17-Mar-20,375,,,,,
Australia,AUS,18-Mar-20,454,,,,,
Australia,AUS,19-Mar-20,565,,,,,
Australia,AUS,20-Mar-20,709,,,,,
Australia,AUS,21-Mar-20,874,,,,,
Australia,AUS,22-Mar-20,1098,,,,,
Australia,AUS,23-Mar-20,1709,,,,,
Australia,AUS,24-Mar-20,1823,,,,,
Australia,AUS,25-Mar-20,2423,,,,,
Australia,AUS,26-Mar-20,2799,,,,,
Australia,AUS,27-Mar-20,3166,,,,,
Australia,AUS,28-Mar-20,3378,,,,,
Australia,AUS,29-Mar-20,3809,,,,,
Australia,AUS,30-Mar-20,4093,,,,,
Australia,AUS,31-Mar-20,4557,,,,,
Australia,AUS,1-Apr-20,4707,,,,,
Australia,AUS,2-Apr-20,4976,,,,,
Australia,AUS,3-Apr-20,5224,,,,,
Australia,AUS,4-Apr-20,5548,,,,,
Australia,AUS,5-Apr-20,5687,,,,,
Australia,AUS,6-Apr-20,5744,,,,,
Australia,AUS,7-Apr-20,5844,,,,,
Australia,AUS,8-Apr-20,5956,,,,,
Australia,AUS,9-Apr-20,6052,,,,,
Australia,AUS,10-Apr-20,6152,,,,,
Australia,AUS,11-Apr-20,6238,,,,,
Australia,AUS,12-Apr-20,6289,,,,,
Australia,AUS,13-Apr-20,6322,,,,,
Australia,AUS,14-Apr-20,6366,,,,,
Australia,AUS,15-Apr-20,6416,,,,,
Australia,AUS,16-Apr-20,6458,,,,,
Australia,AUS,17-Apr-20,6497,,,,,
Australia,AUS,18-Apr-20,6533,,,,,
Australia,AUS,19-Apr-20,6586,,,,,
Australia,AUS,20-Apr-20,6612,,,,,
Australia,AUS,21-Apr-20,6625,,,,,
Australia,AUS,22-Apr-20,6647,,,,,
Australia,AUS,23-Apr-20,6654,,,,,
Australia,AUS,24-Apr-20,6667,,,,,
Australia,AUS,25-Apr-20,6687,,,,,
Australia,AUS,26-Apr-20,6703,,,,,
Australia,AUS,27-Apr-20,6713,,,,,
Australia,AUS,28-Apr-20,6725,,,,,
Australia,AUS,29-Apr-20,6738,,,,,
Austria,AUT,26-Feb-20,2,,,,,
Austria,AUT,27-Feb-20,2,,,,,
Austria,AUT,28-Feb-20,5,,,,,
Austria,AUT,29-Feb-20,7,,,,,
Austria,AUT,1-Mar-20,10,,,,,
Austria,AUT,2-Mar-20,14,,,,,
Austria,AUT,3-Mar-20,18,,,,,
Austria,AUT,4-Mar-20,24,,,,,
Austria,AUT,5-Mar-20,29,,,,,
Austria,AUT,6-Mar-20,41,,,,,
Austria,AUT,7-Mar-20,74,,,,,
Austria,AUT,8-Mar-20,99,,,,,
Austria,AUT,9-Mar-20,102,,,,,
Austria,AUT,10-Mar-20,131,,,,,
Austria,AUT,11-Mar-20,182,,,,,
Austria,AUT,12-Mar-20,246,,,,,
Austria,AUT,13-Mar-20,361,,,,,
Austria,AUT,14-Mar-20,504,,,,,
Austria,AUT,15-Mar-20,655,,,,,
Austria,AUT,16-Mar-20,860,,,,,
Austria,AUT,17-Mar-20,1016,,,,,
Austria,AUT,18-Mar-20,1332,,,,,
Austria,AUT,19-Mar-20,1646,,,,,
Austria,AUT,20-Mar-20,2196,,,,,
Austria,AUT,21-Mar-20,2649,,,,,
Austria,AUT,22-Mar-20,3024,,,,,
Austria,AUT,23-Mar-20,3631,,,,,
Austria,AUT,24-Mar-20,4486,,,,,
Austria,AUT,25-Mar-20,5282,,,,,
Austria,AUT,26-Mar-20,5888,,,,,
Austria,AUT,27-Mar-20,7029,,,,,
Austria,AUT,28-Mar-20,7697,,,,,
